task_id,system,module_id,language,loc,cyclomatic_complexity,loop_count,pointer_use,fan_in,fan_out,recursion,switch_density,macro_expansion_size,changed_code_size,property_type,criticality_flag,previous_runtime_s,previous_timeout,previous_warning_count,previous_confirmed_warning_ratio,previous_human_escalation,fast_status,precise_status,split
system_c_task_0356,system_c,mod_0178,C,144,7,0,1,36,21,0,0.321,2278,152,memory_safety,1,3.09,0,2,0.014,0,verified,defect,train
system_c_task_0357,system_c,mod_0001,C,372,7,6,1,29,25,0,0.194,722,23,memory_safety,0,8.27,0,9,0.154,0,verified,verified,train
system_c_task_0358,system_c,mod_0002,C,1252,7,6,1,18,2,0,0.116,679,120,concurrency,0,8.64,0,4,0.536,0,verified,verified,test
system_c_task_0359,system_c,mod_0003,C,879,4,6,1,31,4,0,0.341,2048,35,resource_leak,0,0.95,0,7,0.934,0,unknown,verified,train
system_c_task_0360,system_c,mod_0004,C,683,2,5,0,2,25,0,0.427,1464,16,concurrency,0,32.83,0,4,0.991,0,unknown,timeout,test
system_c_task_0361,system_c,mod_0005,C,877,4,2,1,13,9,0,0.413,3036,67,resource_leak,0,3.61,0,6,0.673,0,verified,verified,test
system_c_task_0362,system_c,mod_0006,C,403,10,5,0,27,7,0,0.008,563,35,assertion,0,5.4,0,3,0.08,0,defect,verified,train
system_c_task_0363,system_c,mod_0007,C,146,7,2,1,34,6,0,0.23,2076,137,range,0,0.66,0,8,0.543,1,verified,verified,train
system_c_task_0364,system_c,mod_0008,C,388,13,3,1,21,16,0,0.161,1311,92,memory_safety,1,16.84,0,1,0.839,0,unknown,verified,train
system_c_task_0365,system_c,mod_0009,C,304,6,4,1,31,5,0,0.437,255,67,range,1,3.05,0,7,0.823,0,verified,verified,train
system_c_task_0366,system_c,mod_0010,C,328,4,5,1,39,9,0,0.367,2687,86,range,1,5.97,1,8,0.041,0,verified,verified,test
system_c_task_0367,system_c,mod_0011,C,498,5,2,0,6,17,0,0.259,2015,81,assertion,0,4.14,0,8,0.181,0,verified,verified,train
system_c_task_0368,system_c,mod_0012,C,106,4,6,0,3,3,0,0.225,1512,133,concurrency,0,7.66,0,5,0.412,1,unknown,verified,train
system_c_task_0369,system_c,mod_0013,C,165,6,5,1,6,21,0,0.397,274,130,memory_safety,0,32.83,0,8,0.759,0,verified,verified,train
system_c_task_0370,system_c,mod_0014,C,267,4,5,1,23,4,0,0.36,1002,83,resource_leak,0,5.56,0,8,0.842,0,unknown,verified,train
system_c_task_0371,system_c,mod_0015,C,114,12,4,1,14,11,0,0.233,976,17,range,1,6.95,0,1,0.123,0,unknown,verified,train
system_c_task_0372,system_c,mod_0016,C,178,18,5,1,24,11,0,0.181,1042,43,assertion,0,11.28,0,8,0.661,0,verified,verified,train
system_c_task_0373,system_c,mod_0017,C,313,2,4,1,12,16,0,0.317,471,126,concurrency,0,8.16,0,7,0.302,0,verified,verified,test
system_c_task_0374,system_c,mod_0018,C,395,8,6,0,0,2,0,0.129,633,171,assertion,0,10.53,1,3,0.114,0,verified,verified,train
system_c_task_0375,system_c,mod_0019,C,842,4,3,1,0,19,0,0.166,628,171,range,0,42.75,0,6,0.076,0,verified,verified,train
system_c_task_0376,system_c,mod_0020,C,572,7,3,0,18,24,0,0.159,774,174,resource_leak,0,4.0,0,9,0.197,0,verified,verified,train
system_c_task_0377,system_c,mod_0021,C,208,5,0,1,19,23,0,0.125,1887,174,assertion,0,17.14,0,7,0.956,0,verified,verified,train
system_c_task_0378,system_c,mod_0022,C,75,7,5,0,3,4,0,0.221,1171,54,concurrency,0,2.78,0,7,0.113,0,verified,verified,train
system_c_task_0379,system_c,mod_0023,C,178,10,5,1,16,21,0,0.183,1722,152,range,0,4.01,1,4,0.261,0,verified,verified,train
system_c_task_0380,system_c,mod_0024,C,205,8,6,1,33,14,0,0.174,2057,50,resource_leak,0,1.75,0,4,0.218,0,unknown,verified,train
system_c_task_0381,system_c,mod_0025,C,87,11,6,1,9,7,0,0.172,789,138,range,0,8.73,0,9,0.622,0,verified,verified,train
system_c_task_0382,system_c,mod_0026,C,229,5,2,1,30,15,0,0.041,452,177,assertion,0,2.28,0,6,0.719,0,verified,verified,train
system_c_task_0383,system_c,mod_0027,C,112,9,4,1,5,2,0,0.262,1334,47,memory_safety,0,6.42,0,9,0.172,0,verified,verified,test
system_c_task_0384,system_c,mod_0028,C,440,5,2,1,11,15,0,0.374,2566,101,memory_safety,0,40.22,0,8,0.355,0,verified,verified,test
system_c_task_0385,system_c,mod_0029,C,27,6,4,1,15,14,0,0.159,1187,26,concurrency,0,1.63,0,1,0.424,0,verified,verified,train
system_c_task_0386,system_c,mod_0030,C,575,3,1,1,33,16,0,0.083,1483,10,range,0,2.31,0,6,0.454,0,verified,verified,train
system_c_task_0387,system_c,mod_0031,C,241,9,6,0,2,17,1,0.315,470,137,assertion,0,7.85,0,9,0.253,0,verified,verified,train
system_c_task_0388,system_c,mod_0032,C,297,6,6,1,30,2,0,0.098,1227,178,memory_safety,0,6.64,0,6,0.426,0,verified,verified,train
system_c_task_0389,system_c,mod_0033,C,205,7,0,1,32,10,0,0.164,2304,72,range,0,21.67,0,3,0.189,0,verified,verified,test
system_c_task_0390,system_c,mod_0034,C,519,5,2,1,6,5,0,0.073,1245,116,memory_safety,0,3.41,0,8,0.73,0,verified,timeout,train
system_c_task_0391,system_c,mod_0035,C,80,6,4,1,30,24,0,0.27,233,126,nullness,0,3.68,0,7,0.01,0,unknown,verified,train
system_c_task_0392,system_c,mod_0036,C,382,10,1,1,15,25,0,0.049,59,130,memory_safety,0,15.86,1,8,0.869,0,unknown,defect,train
system_c_task_0393,system_c,mod_0037,C,201,3,1,1,10,5,0,0.442,1021,24,range,1,9.57,0,1,0.396,0,unknown,verified,train
system_c_task_0394,system_c,mod_0038,C,303,8,4,1,33,8,0,0.44,999,42,memory_safety,0,3.36,0,0,0.193,0,unknown,verified,test
system_c_task_0395,system_c,mod_0039,C,488,2,5,1,38,6,0,0.086,561,167,concurrency,0,15.2,1,7,0.573,1,verified,verified,train
system_c_task_0396,system_c,mod_0040,C,1062,3,6,1,11,3,0,0.379,428,144,assertion,0,4.94,0,6,0.708,0,verified,timeout,train
system_c_task_0397,system_c,mod_0041,C,443,7,4,1,21,11,0,0.413,1992,24,memory_safety,0,9.05,0,8,0.37,0,verified,verified,train
system_c_task_0398,system_c,mod_0042,C,304,3,3,1,11,6,1,0.248,3715,81,memory_safety,0,7.65,0,1,0.386,0,verified,verified,train
system_c_task_0399,system_c,mod_0043,C,219,5,1,1,4,7,0,0.203,4390,177,range,0,17.29,0,4,0.846,0,unknown,verified,train
system_c_task_0400,system_c,mod_0044,C,529,5,0,1,35,0,0,0.044,1564,91,range,0,6.05,0,7,0.118,0,verified,verified,test
system_c_task_0401,system_c,mod_0045,C,278,5,4,1,38,10,0,0.196,208,35,nullness,0,1.26,0,7,0.583,1,verified,verified,train
system_c_task_0402,system_c,mod_0046,C,275,5,6,1,23,20,0,0.423,753,39,resource_leak,0,1.48,0,5,0.609,0,verified,verified,train
system_c_task_0403,system_c,mod_0047,C,241,7,1,1,34,5,0,0.348,1186,103,memory_safety,0,10.9,0,5,0.831,0,verified,verified,train
system_c_task_0404,system_c,mod_0048,C,154,5,0,1,2,4,0,0.133,3841,87,memory_safety,0,7.37,0,9,0.906,0,unknown,verified,test
system_c_task_0405,system_c,mod_0049,C,604,6,6,1,11,3,0,0.31,597,116,memory_safety,1,5.46,0,6,0.606,0,verified,timeout,train
system_c_task_0406,system_c,mod_0050,C,152,2,3,1,10,12,0,0.092,802,11,nullness,0,13.28,0,2,0.497,0,unknown,verified,train
system_c_task_0407,system_c,mod_0051,C,729,5,1,1,25,22,0,0.441,3639,151,nullness,0,3.06,1,7,0.601,0,verified,verified,train
system_c_task_0408,system_c,mod_0052,C,711,8,4,0,35,13,0,0.276,3617,48,resource_leak,0,3.38,0,1,0.634,1,verified,verified,test
system_c_task_0409,system_c,mod_0053,C,248,4,0,0,38,8,0,0.127,1780,164,resource_leak,0,4.73,0,4,0.953,0,verified,verified,test
system_c_task_0410,system_c,mod_0054,C,227,12,4,1,34,15,0,0.032,1785,52,range,0,19.87,0,2,0.565,0,unknown,timeout,train
system_c_task_0411,system_c,mod_0055,C,262,9,2,1,5,4,0,0.439,1769,71,range,1,9.5,0,3,0.958,0,verified,verified,train
system_c_task_0412,system_c,mod_0056,C,273,10,4,1,30,24,0,0.434,5267,138,memory_safety,1,3.57,0,6,0.371,0,verified,verified,train
system_c_task_0413,system_c,mod_0057,C,152,5,2,0,30,19,0,0.277,1070,108,assertion,0,3.21,0,3,0.032,0,unknown,verified,test
system_c_task_0414,system_c,mod_0058,C,126,5,4,0,39,24,0,0.384,896,104,assertion,0,2.52,1,6,0.995,0,verified,defect,train
system_c_task_0415,system_c,mod_0059,C,383,5,0,1,24,24,0,0.141,999,92,nullness,0,2.34,0,7,0.925,0,verified,verified,test
system_c_task_0416,system_c,mod_0060,C,328,4,0,1,25,5,0,0.228,2574,45,range,0,2.04,0,1,0.854,0,unknown,defect,train
system_c_task_0417,system_c,mod_0061,C,119,5,5,1,0,11,1,0.083,5836,68,memory_safety,1,3.08,0,5,0.124,0,verified,verified,train
system_c_task_0418,system_c,mod_0062,C,187,14,6,1,6,16,0,0.241,2002,61,nullness,0,11.1,0,3,0.034,0,verified,verified,train
system_c_task_0419,system_c,mod_0063,C,49,8,3,0,5,7,0,0.223,1016,8,assertion,0,1.0,0,8,0.459,1,verified,verified,test
system_c_task_0420,system_c,mod_0064,C,329,5,0,1,18,4,0,0.346,4128,156,memory_safety,0,5.64,0,0,0.576,0,verified,verified,train
system_c_task_0421,system_c,mod_0065,C,934,21,1,1,37,13,0,0.366,2429,74,range,1,0.95,0,0,0.646,0,verified,verified,test
system_c_task_0422,system_c,mod_0066,C,284,8,6,1,18,6,0,0.311,1502,51,nullness,0,7.94,0,9,0.758,1,verified,verified,train
system_c_task_0423,system_c,mod_0067,C,504,6,4,1,30,15,0,0.09,582,26,range,1,3.74,0,0,0.841,0,verified,verified,train
system_c_task_0424,system_c,mod_0068,C,267,5,3,1,30,20,0,0.042,2740,165,memory_safety,0,3.87,0,2,0.63,0,verified,verified,test
system_c_task_0425,system_c,mod_0069,C,291,21,4,1,0,6,0,0.002,1164,3,range,0,4.16,0,6,0.707,0,unknown,verified,train
system_c_task_0426,system_c,mod_0070,C,921,7,4,0,5,2,0,0.171,382,101,concurrency,0,3.89,0,1,0.296,0,verified,verified,train
system_c_task_0427,system_c,mod_0071,C,270,5,1,1,7,15,0,0.2,387,168,range,0,45.04,0,3,0.187,0,unknown,timeout,train
system_c_task_0428,system_c,mod_0072,C,1460,3,0,1,16,16,0,0.119,504,149,assertion,0,8.38,0,1,0.567,0,unknown,verified,test
system_c_task_0429,system_c,mod_0073,C,364,8,3,0,2,2,0,0.349,247,69,assertion,0,6.88,0,3,0.175,0,verified,verified,test
system_c_task_0430,system_c,mod_0074,C,298,3,4,1,34,22,0,0.082,1605,115,memory_safety,1,13.42,0,8,0.656,0,verified,verified,train
system_c_task_0431,system_c,mod_0075,C,85,7,3,1,21,23,0,0.159,4365,24,range,0,6.22,0,2,0.13,0,verified,timeout,train
system_c_task_0432,system_c,mod_0076,C,205,5,0,1,37,5,0,0.199,3220,168,nullness,0,3.48,0,1,0.834,0,verified,verified,train
system_c_task_0433,system_c,mod_0077,C,101,7,1,1,24,8,0,0.331,1049,49,range,0,5.98,0,7,0.528,0,defect,verified,train
system_c_task_0434,system_c,mod_0078,C,223,6,4,1,33,8,0,0.023,2642,158,memory_safety,0,3.26,1,1,0.019,0,verified,verified,train
system_c_task_0435,system_c,mod_0079,C,234,3,1,1,38,10,0,0.189,384,43,range,1,4.78,0,4,0.248,0,verified,verified,train
system_c_task_0436,system_c,mod_0080,C,25,6,5,1,4,16,0,0.431,4996,51,assertion,0,8.14,0,8,0.823,0,verified,verified,train
system_c_task_0437,system_c,mod_0081,C,527,14,6,0,15,24,1,0.31,224,109,assertion,0,2.72,0,6,0.109,0,unknown,verified,test
system_c_task_0438,system_c,mod_0082,C,93,3,5,1,10,20,0,0.167,2465,151,nullness,0,2.0,0,7,0.355,0,verified,verified,test
system_c_task_0439,system_c,mod_0083,C,858,6,0,1,22,13,0,0.198,2825,95,range,0,0.91,0,9,0.383,0,verified,verified,train
system_c_task_0440,system_c,mod_0084,C,538,4,3,1,24,24,0,0.255,1843,159,assertion,0,60.96,1,3,0.478,0,verified,verified,train
system_c_task_0441,system_c,mod_0085,C,267,7,3,0,9,11,0,0.177,1690,158,resource_leak,0,13.58,0,9,0.774,0,verified,verified,train
system_c_task_0442,system_c,mod_0086,C,35,7,2,1,13,20,0,0.441,3375,101,range,1,7.51,0,4,0.951,0,verified,verified,train
system_c_task_0443,system_c,mod_0087,C,855,5,0,1,27,25,0,0.108,2076,152,memory_safety,1,12.78,0,1,0.237,0,verified,verified,train
system_c_task_0444,system_c,mod_0088,C,211,7,2,0,40,18,0,0.257,790,37,assertion,0,16.85,0,3,0.412,1,verified,timeout,test
system_c_task_0445,system_c,mod_0089,C,238,11,0,1,6,17,0,0.107,783,14,memory_safety,1,2.37,0,3,0.494,0,verified,verified,train
system_c_task_0446,system_c,mod_0090,C,1847,15,3,1,10,8,0,0.07,299,177,memory_safety,1,1.92,0,9,0.908,0,verified,verified,train
system_c_task_0447,system_c,mod_0091,C,178,9,1,1,4,12,0,0.394,1625,148,range,0,1.56,0,4,0.144,0,verified,verified,train
system_c_task_0448,system_c,mod_0092,C,191,5,1,1,11,3,0,0.394,1429,67,memory_safety,0,6.18,1,5,0.84,0,verified,verified,train
system_c_task_0449,system_c,mod_0093,C,435,5,5,0,21,18,0,0.354,2613,37,assertion,0,2.65,0,1,0.212,0,verified,verified,train
system_c_task_0450,system_c,mod_0094,C,705,7,5,0,0,10,0,0.034,4877,57,resource_leak,0,2.44,0,3,0.971,0,verified,defect,train
system_c_task_0451,system_c,mod_0095,C,534,8,2,0,8,8,0,0.014,1208,138,concurrency,0,5.93,1,6,0.995,0,verified,verified,train
system_c_task_0452,system_c,mod_0096,C,542,7,4,1,10,7,0,0.321,12828,156,nullness,0,1.69,0,5,0.595,0,verified,verified,test
system_c_task_0453,system_c,mod_0097,C,247,21,4,1,23,23,0,0.27,2748,92,assertion,0,2.16,0,5,0.537,0,verified,verified,test
system_c_task_0454,system_c,mod_0098,C,158,4,2,1,26,23,0,0.233,792,3,nullness,0,2.45,0,9,0.141,0,verified,verified,train
system_c_task_0455,system_c,mod_0099,C,30,4,6,1,20,11,0,0.242,1079,72,nullness,0,0.89,0,0,0.773,0,verified,verified,test
system_c_task_0456,system_c,mod_0100,C,330,7,3,1,14,3,0,0.228,1234,92,memory_safety,0,1.92,0,0,0.758,0,unknown,verified,train
system_c_task_0457,system_c,mod_0101,C,685,7,6,1,35,4,0,0.124,4177,54,range,1,7.12,0,5,0.478,0,verified,verified,train
system_c_task_0458,system_c,mod_0102,C,205,14,2,1,40,9,0,0.328,584,120,assertion,0,9.3,0,2,0.785,0,verified,verified,test
system_c_task_0459,system_c,mod_0103,C,208,4,3,1,21,8,0,0.419,2978,33,memory_safety,0,7.64,0,1,0.52,0,verified,verified,train
system_c_task_0460,system_c,mod_0104,C,779,5,0,0,35,11,0,0.101,1781,135,concurrency,0,17.8,1,2,0.384,0,unknown,verified,test
system_c_task_0461,system_c,mod_0105,C,128,7,5,1,0,18,0,0.28,600,94,range,1,3.6,0,2,0.238,0,verified,verified,test
system_c_task_0462,system_c,mod_0106,C,411,9,3,1,17,13,0,0.322,3942,156,memory_safety,0,2.7,0,6,0.24,0,verified,verified,train
system_c_task_0463,system_c,mod_0107,C,291,3,4,1,37,9,0,0.424,563,56,concurrency,0,5.23,1,0,0.468,1,verified,verified,train
system_c_task_0464,system_c,mod_0108,C,985,7,4,1,29,11,1,0.107,2547,58,nullness,0,3.28,0,0,0.322,0,verified,verified,train
system_c_task_0465,system_c,mod_0109,C,639,16,2,1,16,12,0,0.35,1768,38,nullness,0,35.43,0,4,0.782,0,unknown,verified,test
system_c_task_0466,system_c,mod_0110,C,849,9,0,1,30,17,0,0.308,2003,134,memory_safety,0,7.89,0,3,0.228,0,unknown,verified,test
system_c_task_0467,system_c,mod_0111,C,152,6,5,1,9,8,0,0.174,3489,91,range,1,3.0,0,5,0.581,0,verified,verified,train
system_c_task_0468,system_c,mod_0112,C,307,6,4,1,32,15,0,0.064,2206,59,range,0,2.73,1,4,0.867,0,verified,verified,test
system_c_task_0469,system_c,mod_0113,C,253,7,3,1,36,6,0,0.128,1428,143,nullness,0,7.77,0,3,0.792,0,verified,verified,train
system_c_task_0470,system_c,mod_0114,C,1270,14,6,0,19,15,0,0.348,400,178,assertion,0,3.65,0,4,0.414,0,unknown,verified,train
system_c_task_0471,system_c,mod_0115,C,366,4,6,1,27,8,0,0.245,899,92,nullness,0,5.76,0,5,0.236,1,verified,verified,test
system_c_task_0472,system_c,mod_0116,C,181,8,2,1,39,3,0,0.324,2603,38,nullness,0,7.3,0,4,0.79,0,unknown,verified,train
system_c_task_0473,system_c,mod_0117,C,158,9,4,1,38,22,0,0.137,332,116,memory_safety,0,3.86,1,2,0.382,0,verified,verified,train
system_c_task_0474,system_c,mod_0118,C,160,4,6,1,29,12,0,0.417,320,43,range,1,8.81,0,2,0.479,0,unknown,verified,train
system_c_task_0475,system_c,mod_0119,C,44,4,3,1,4,10,0,0.277,1348,142,range,1,33.27,0,6,0.313,0,verified,verified,test
system_c_task_0476,system_c,mod_0120,C,632,3,2,1,20,3,1,0.346,2875,27,memory_safety,1,3.63,0,7,0.544,0,verified,verified,train
system_c_task_0477,system_c,mod_0121,C,263,8,5,1,29,20,0,0.061,531,177,assertion,0,4.07,0,9,0.059,0,verified,verified,train
system_c_task_0478,system_c,mod_0122,C,260,5,4,0,4,8,0,0.129,738,139,resource_leak,0,3.0,0,4,0.754,0,verified,timeout,test
system_c_task_0479,system_c,mod_0123,C,277,3,0,1,35,12,0,0.425,818,38,range,0,9.72,0,1,0.696,1,verified,verified,train
system_c_task_0480,system_c,mod_0124,C,674,2,2,1,11,2,0,0.395,242,64,nullness,0,2.52,0,7,0.127,0,verified,defect,train
system_c_task_0481,system_c,mod_0125,C,195,11,0,1,24,1,0,0.007,462,110,nullness,0,7.99,0,5,0.97,0,unknown,verified,train
system_c_task_0482,system_c,mod_0126,C,280,6,2,1,8,5,0,0.074,1897,144,nullness,0,0.97,0,7,0.853,0,verified,timeout,test
system_c_task_0483,system_c,mod_0127,C,365,6,6,1,36,7,0,0.426,431,67,memory_safety,0,0.47,0,8,0.55,0,verified,verified,train
system_c_task_0484,system_c,mod_0128,C,458,5,2,1,16,15,0,0.426,1612,173,range,0,6.03,0,4,0.931,0,verified,verified,train
system_c_task_0485,system_c,mod_0129,C,241,5,1,1,14,7,0,0.054,2405,90,assertion,0,6.79,0,5,0.382,0,verified,verified,train
system_c_task_0486,system_c,mod_0130,C,548,3,1,1,23,11,1,0.368,1459,95,resource_leak,0,2.04,1,1,0.187,0,unknown,verified,train
system_c_task_0487,system_c,mod_0131,C,1131,6,3,0,34,17,0,0.144,768,173,assertion,0,12.15,0,9,0.041,0,verified,verified,test
system_c_task_0488,system_c,mod_0132,C,457,12,1,1,23,24,0,0.122,1247,104,concurrency,0,38.23,0,8,0.762,0,verified,verified,test
system_c_task_0489,system_c,mod_0133,C,80,13,3,1,35,15,0,0.253,472,92,nullness,0,14.31,0,2,0.672,0,verified,verified,train
system_c_task_0490,system_c,mod_0134,C,108,19,5,0,20,24,0,0.003,1519,119,concurrency,0,2.12,0,0,0.835,0,verified,verified,test
system_c_task_0491,system_c,mod_0135,C,206,4,3,1,34,18,1,0.121,5545,116,memory_safety,0,14.19,0,7,0.327,0,verified,verified,train
system_c_task_0492,system_c,mod_0136,C,52,8,2,1,17,14,1,0.126,2727,165,resource_leak,0,1.71,0,3,0.196,0,verified,verified,train
system_c_task_0493,system_c,mod_0137,C,542,11,4,1,38,23,0,0.258,232,167,range,0,2.98,0,6,0.522,0,verified,verified,train
system_c_task_0494,system_c,mod_0138,C,307,10,4,1,16,8,0,0.03,5952,129,range,0,6.98,0,9,0.011,0,verified,timeout,test
system_c_task_0495,system_c,mod_0139,C,409,8,1,1,19,20,0,0.022,3627,98,memory_safety,0,12.57,0,9,0.245,0,verified,verified,test
system_c_task_0496,system_c,mod_0140,C,116,10,0,0,9,1,0,0.13,4013,124,assertion,0,14.74,0,2,0.064,0,verified,verified,train
system_c_task_0497,system_c,mod_0141,C,122,5,6,1,35,8,0,0.082,370,13,nullness,0,14.4,0,8,0.292,0,verified,verified,train
system_c_task_0498,system_c,mod_0142,C,192,3,3,1,5,4,0,0.352,5193,54,memory_safety,0,8.11,0,7,0.91,0,verified,verified,train
system_c_task_0499,system_c,mod_0143,C,355,2,2,1,22,25,0,0.206,824,150,assertion,0,2.14,0,8,0.346,0,unknown,verified,train
system_c_task_0500,system_c,mod_0144,C,289,8,1,0,0,0,0,0.073,1101,55,concurrency,0,4.67,0,1,0.59,0,verified,verified,train
system_c_task_0501,system_c,mod_0145,C,1187,11,0,1,0,22,0,0.417,461,57,assertion,0,2.04,0,2,0.021,0,verified,verified,test
system_c_task_0502,system_c,mod_0146,C,375,4,5,1,5,10,0,0.26,1677,143,resource_leak,0,1.55,0,2,0.621,0,verified,verified,train
system_c_task_0503,system_c,mod_0147,C,311,7,3,1,26,13,0,0.369,825,53,range,1,14.69,0,3,0.659,0,defect,verified,test
system_c_task_0504,system_c,mod_0148,C,275,4,3,1,18,0,0,0.324,15442,86,range,0,20.82,0,3,0.941,0,verified,verified,train
system_c_task_0505,system_c,mod_0149,C,508,16,3,1,35,7,0,0.069,5419,112,range,0,1.02,0,5,0.943,1,unknown,verified,test
system_c_task_0506,system_c,mod_0150,C,370,3,2,1,25,1,0,0.128,1234,105,memory_safety,0,9.4,1,3,0.311,0,verified,verified,train
system_c_task_0507,system_c,mod_0151,C,414,12,6,1,25,23,0,0.247,558,29,range,0,10.11,0,8,0.832,1,verified,verified,train
system_c_task_0508,system_c,mod_0152,C,379,6,3,1,31,5,0,0.166,1172,87,range,1,15.14,0,8,0.721,0,verified,timeout,train
system_c_task_0509,system_c,mod_0153,C,265,5,6,1,34,17,0,0.426,1650,81,nullness,0,1.14,0,5,0.561,0,defect,verified,train
system_c_task_0510,system_c,mod_0154,C,271,8,1,1,12,18,0,0.113,876,58,memory_safety,1,5.35,0,3,0.337,0,verified,verified,test
system_c_task_0511,system_c,mod_0155,C,436,8,0,1,14,25,0,0.277,3307,132,range,1,1.03,0,7,0.464,0,verified,verified,train
system_c_task_0512,system_c,mod_0156,C,158,3,0,1,13,23,0,0.114,1692,22,memory_safety,0,22.64,0,1,0.676,0,verified,verified,test
system_c_task_0513,system_c,mod_0157,C,353,13,1,1,32,10,0,0.44,510,30,range,1,7.86,0,8,0.946,0,verified,defect,train
system_c_task_0514,system_c,mod_0158,C,437,15,2,1,38,7,0,0.308,226,71,memory_safety,1,21.77,0,8,0.551,0,verified,defect,train
system_c_task_0515,system_c,mod_0159,C,263,3,6,1,35,12,0,0.254,541,34,memory_safety,0,1.18,0,4,0.555,0,verified,verified,test
system_c_task_0516,system_c,mod_0160,C,554,4,2,0,31,12,1,0.104,1429,79,concurrency,0,5.7,0,4,0.203,0,unknown,verified,train
system_c_task_0517,system_c,mod_0161,C,749,16,5,0,8,5,0,0.209,2798,32,assertion,0,3.1,0,1,0.358,0,verified,verified,train
system_c_task_0518,system_c,mod_0162,C,133,6,2,1,9,15,0,0.421,1375,59,assertion,0,15.58,0,9,0.096,0,unknown,verified,test
system_c_task_0519,system_c,mod_0163,C,339,6,1,1,11,18,0,0.073,1519,47,assertion,0,7.29,1,0,0.842,0,verified,verified,train
system_c_task_0520,system_c,mod_0164,C,301,11,6,0,22,23,0,0.221,1518,60,assertion,0,70.67,0,0,0.726,0,verified,verified,test
system_c_task_0521,system_c,mod_0165,C,696,13,2,1,22,19,0,0.38,854,163,memory_safety,0,10.39,0,9,0.552,0,verified,verified,train
system_c_task_0522,system_c,mod_0166,C,248,4,5,1,20,17,1,0.427,1469,35,range,0,4.27,0,2,0.273,1,verified,verified,train
system_c_task_0523,system_c,mod_0167,C,492,6,2,1,15,15,0,0.016,253,102,range,0,6.27,0,7,0.564,0,verified,verified,train
system_c_task_0524,system_c,mod_0168,C,1081,7,4,0,36,8,0,0.303,288,131,resource_leak,0,7.29,0,3,0.407,0,unknown,verified,train
system_c_task_0525,system_c,mod_0169,C,295,6,0,0,35,5,0,0.435,1096,109,assertion,0,2.06,0,1,0.892,0,verified,verified,test
system_c_task_0526,system_c,mod_0170,C,766,9,1,1,31,9,0,0.435,5508,20,concurrency,0,2.55,0,7,0.183,1,unknown,verified,train
system_c_task_0527,system_c,mod_0171,C,858,11,0,1,32,24,0,0.444,1990,175,range,0,9.97,0,8,0.744,0,verified,verified,train
